V1	V2
TransAb.k35.S1221978	GO:0005044;GO:0006955;GO:0030247
TransAb.k35.S1223537	unknown
TransAb.k35.S1224445	unknown
TransAb.k35.S1226012	unknown
TransAb.k35.S1226918	unknown
TransAb.k35.S1227203	unknown
TransAb.k35.S1227924	GO:0005272;GO:0006814;GO:0016020
TransAb.k35.S1229242	unknown
TransAb.k35.S122943	GO:0005515;GO:0016579;GO:0036459
TransAb.k35.S1229592	unknown
TransAb.k35.S1229750	GO:0000786;GO:0003677;GO:0005634;GO:0006334
TransAb.k35.S1230545	unknown
TransAb.k35.S1231854	GO:0004930;GO:0007186;GO:0016021
TransAb.k35.S1232298	unknown
TransAb.k35.S1233827	unknown
TransAb.k35.S1234385	unknown
TransAb.k35.S1235351	unknown
TransAb.k35.S1236753	unknown
TransAb.k35.S1236938	unknown
TransAb.k35.S1237786	unknown
TransAb.k35.S1240701	unknown
TransAb.k35.S1240862	GO:0000786;GO:0003677;GO:0046982
TransAb.k35.S1241629	unknown
TransAb.k35.S1241798	unknown
TransAb.k35.S1243179	unknown
TransAb.k35.S1243185	unknown
TransAb.k35.S1243812	GO:0016021;GO:0055085
TransAb.k35.S1244892	unknown
TransAb.k35.S1245243	unknown
TransAb.k35.S1245637	unknown
TransAb.k35.S1246061	GO:0003676
TransAb.k35.S1246483	unknown
TransAb.k35.S1247145	GO:0003676
TransAb.k35.S1247446	unknown
TransAb.k35.S1249249	GO:0005524;GO:0016021
TransAb.k35.S1250158	unknown
TransAb.k35.S1250896	unknown
TransAb.k35.S1251414	unknown
TransAb.k35.S1251512	unknown
TransAb.k35.S1254260	GO:0005525
TransAb.k35.S1254664	unknown
TransAb.k35.S1254717	unknown
TransAb.k35.S1255484	unknown
TransAb.k35.S1255742	unknown
TransAb.k35.S1257385	GO:0003735;GO:0005840;GO:0006412
TransAb.k35.S1258997	unknown
TransAb.k35.S1259056	unknown
TransAb.k35.S1259105	unknown
TransAb.k35.S1259114	unknown
TransAb.k35.S1259207	GO:0000775;GO:0000785;GO:0005634;GO:0007059;GO:0034080;GO:0046872
TransAb.k35.S1260430	unknown
TransAb.k35.S1260448	unknown
TransAb.k35.S1261859	GO:0006487;GO:0016020;GO:0036071;GO:0046921
TransAb.k35.S1264414	unknown
TransAb.k35.S1264875	unknown
TransAb.k35.S1265	unknown
TransAb.k35.S1266410	unknown
TransAb.k35.S1266460	unknown
TransAb.k35.S1266793	GO:0005515
TransAb.k35.S1267713	GO:0016021
TransAb.k35.S1267748	unknown
TransAb.k35.S1268101	unknown
TransAb.k35.S1268390	unknown
TransAb.k35.S1269011	unknown
TransAb.k35.S1269062	unknown
TransAb.k35.S1269962	unknown
TransAb.k35.S1270500	unknown
TransAb.k35.S1270558	unknown
TransAb.k35.S1270908	GO:0007186;GO:0019236
TransAb.k35.S1271230	GO:0016021;GO:0022857;GO:0055085
TransAb.k35.S1271756	unknown
TransAb.k35.S1271926	unknown
TransAb.k35.S1273644	unknown
TransAb.k35.S1274284	GO:0000184
TransAb.k35.S1274829	unknown
TransAb.k35.S1275324	unknown
TransAb.k35.S1276081	GO:0003700;GO:0005634;GO:0006355;GO:0008270;GO:0043565
TransAb.k35.S1276164	unknown
TransAb.k35.S1277730	unknown
TransAb.k35.S1277874	GO:0004298;GO:0005839;GO:0051603
TransAb.k35.S1278096	unknown
TransAb.k35.S1278147	unknown
TransAb.k35.S1278260	GO:0005044;GO:0016020
TransAb.k35.S1279758	unknown
TransAb.k35.S1280334	unknown
TransAb.k35.S1280468	unknown
TransAb.k35.S1280905	GO:0016021
TransAb.k35.S1280913	unknown
TransAb.k35.S1281225	unknown
TransAb.k35.S1281541	GO:0016021;GO:0055085
TransAb.k35.S1284372	unknown
TransAb.k35.S1285326	unknown
TransAb.k35.S1287404	unknown
TransAb.k35.S1288093	GO:0016758
TransAb.k35.S1289886	unknown
TransAb.k35.S1290418	unknown
TransAb.k35.S1290473	unknown
TransAb.k35.S1290667	GO:0005634;GO:0006281
TransAb.k35.S1290745	unknown
TransAb.k35.S1291096	GO:0005515;GO:0007165;GO:0035091
TransAb.k35.S1292027	unknown
TransAb.k35.S1292981	unknown
TransAb.k35.S1293025	unknown
TransAb.k35.S1294228	unknown
TransAb.k35.S1295403	GO:0008484
TransAb.k35.S1296274	unknown
TransAb.k35.S1296988	unknown
TransAb.k35.S1299866	unknown
TransAb.k35.S1299966	GO:0016021
TransAb.k35.S1301026	unknown
TransAb.k35.S1301259	GO:0003676;GO:0005515;GO:0005634;GO:0006281
TransAb.k35.S1301395	unknown
TransAb.k35.S1301973	unknown
TransAb.k35.S1301975	unknown
TransAb.k35.S1302657	unknown
TransAb.k35.S1303399	unknown
TransAb.k35.S1304235	unknown
TransAb.k35.S1304736	GO:0005743;GO:0022857;GO:0055085
TransAb.k35.S1305233	unknown
TransAb.k35.S1305258	unknown
TransAb.k35.S1305660	unknown
TransAb.k35.S1305694	unknown
TransAb.k35.S1306295	GO:0005515
TransAb.k35.S1307683	unknown
TransAb.k35.S1308159	GO:0003676;GO:0008270;GO:0015074
TransAb.k35.S1309598	unknown
TransAb.k35.S1309850	unknown
TransAb.k35.S1310692	unknown
TransAb.k35.S1310710	unknown
TransAb.k35.S1310722	unknown
TransAb.k35.S1310975	unknown
TransAb.k35.S1313329	unknown
TransAb.k35.S1313972	unknown
TransAb.k35.S1314621	unknown
TransAb.k35.S1315400	GO:0000159;GO:0005515;GO:0019888
TransAb.k35.S1316382	unknown
TransAb.k35.S1316783	unknown
TransAb.k35.S1316843	unknown
TransAb.k35.S1318055	unknown
TransAb.k35.S1318119	unknown
TransAb.k35.S1318430	unknown
TransAb.k35.S1318913	unknown
TransAb.k35.S1319463	unknown
TransAb.k35.S1320145	GO:0003676;GO:0008270
TransAb.k35.S1320188	unknown
TransAb.k35.S1320268	unknown
TransAb.k35.S1321099	GO:0005509;GO:0005544
TransAb.k35.S1321728	unknown
TransAb.k35.S1322056	unknown
TransAb.k35.S1325207	unknown
TransAb.k35.S1325259	unknown
TransAb.k35.S1325326	unknown
TransAb.k35.S1325461	GO:0005737
TransAb.k35.S1326314	unknown
TransAb.k35.S1326750	unknown
TransAb.k35.S1327585	GO:0005509
TransAb.k35.S1328601	unknown
TransAb.k35.S1330862	GO:0016746
TransAb.k35.S1331471	unknown
TransAb.k35.S1333245	unknown
TransAb.k35.S133330	unknown
TransAb.k35.S1333502	unknown
TransAb.k35.S1334462	unknown
TransAb.k35.S1335846	unknown
TransAb.k35.S1336081	GO:0003824
TransAb.k35.S1336309	unknown
TransAb.k35.S1336422	GO:0006402;GO:0030014
TransAb.k35.S1337150	GO:0000413;GO:0003755;GO:0005528;GO:0031072
TransAb.k35.S1337351	unknown
TransAb.k35.S1337374	GO:0003824
TransAb.k35.S1337505	unknown
TransAb.k35.S1337812	unknown
TransAb.k35.S1337927	unknown
TransAb.k35.S1338241	unknown
TransAb.k35.S1340426	unknown
TransAb.k35.S1340717	GO:0016021
TransAb.k35.S1341255	unknown
TransAb.k35.S1341871	unknown
TransAb.k35.S1341910	unknown
TransAb.k35.S1341967	unknown
TransAb.k35.S1342188	GO:0003824
TransAb.k35.S1342497	unknown
TransAb.k35.S134339	GO:0009898;GO:0030175;GO:0030425;GO:0030426;GO:0031175;GO:0043025
TransAb.k35.S1344310	unknown
TransAb.k35.S1344696	unknown
TransAb.k35.S1344972	unknown
TransAb.k35.S1346422	GO:0005506;GO:0045329;GO:0050353;GO:0055114
TransAb.k35.S1347031	GO:0006629;GO:0008081
TransAb.k35.S1347347	unknown
TransAb.k35.S1347544	unknown
TransAb.k35.S1350435	GO:0008146
TransAb.k35.S1350547	GO:0008168
TransAb.k35.S1351591	unknown
TransAb.k35.S1351718	unknown
TransAb.k35.S1353388	GO:0003676
TransAb.k35.S1353728	unknown
TransAb.k35.S1354961	unknown
TransAb.k35.S1355242	unknown
TransAb.k35.S1355987	unknown
TransAb.k35.S1356064	unknown
TransAb.k35.S1357103	unknown
TransAb.k35.S1357623	unknown
TransAb.k35.S1357919	unknown
TransAb.k35.S1358017	unknown
TransAb.k35.S1358823	unknown
TransAb.k35.S1359220	unknown
TransAb.k35.S1359531	unknown
TransAb.k35.S1359941	unknown
TransAb.k35.S1360537	GO:0005488
TransAb.k35.S1360668	GO:0006486;GO:0008373
TransAb.k35.S1361012	GO:0003677
TransAb.k35.S1361080	unknown
TransAb.k35.S1361298	unknown
TransAb.k35.S1362029	unknown
TransAb.k35.S1362648	GO:0004930;GO:0007186;GO:0016021
TransAb.k35.S1363957	unknown
TransAb.k35.S1364439	GO:0007098;GO:0051225;GO:0070652
TransAb.k35.S1365671	unknown
TransAb.k35.S1369787	GO:0016020;GO:0048193
TransAb.k35.S1369828	unknown
TransAb.k35.S1369842	unknown
TransAb.k35.S1370045	unknown
TransAb.k35.S1370677	unknown
TransAb.k35.S1370832	GO:0016491;GO:0055114
TransAb.k35.S1372207	GO:0010181;GO:0016491;GO:0055114
TransAb.k35.S1372760	unknown
TransAb.k35.S1373297	unknown
TransAb.k35.S1375617	unknown
TransAb.k35.S1375857	unknown
TransAb.k35.S1376183	GO:0008146;GO:0016021
TransAb.k35.S1376298	GO:0009058;GO:0016779
TransAb.k35.S1376701	unknown
TransAb.k35.S1377876	GO:0005975;GO:0016773
TransAb.k35.S1378315	unknown
TransAb.k35.S1380097	unknown
TransAb.k35.S1381551	unknown
TransAb.k35.S1381648	unknown
TransAb.k35.S1382319	unknown
TransAb.k35.S1382890	unknown
TransAb.k35.S1383540	unknown
TransAb.k35.S1383564	GO:0007017;GO:0030286
TransAb.k35.S1383832	unknown
TransAb.k35.S1385515	unknown
TransAb.k35.S1385617	unknown
TransAb.k35.S1385883	unknown
TransAb.k35.S1386240	unknown
TransAb.k35.S1387388	unknown
TransAb.k35.S1388019	unknown
TransAb.k35.S1388544	unknown
TransAb.k35.S1388606	GO:0003676;GO:0004523;GO:0008270
TransAb.k35.S1388724	unknown
TransAb.k35.S1388928	GO:0000159;GO:0007165;GO:0019888
TransAb.k35.S1389103	unknown
TransAb.k35.S1389117	unknown
TransAb.k35.S1389188	GO:0036297;GO:0043240
TransAb.k35.S1389593	unknown
TransAb.k35.S1389923	unknown
TransAb.k35.S1390015	unknown
TransAb.k35.S1390724	unknown
TransAb.k35.S1392298	unknown
TransAb.k35.S1392838	GO:0005639
TransAb.k35.S1393151	unknown
TransAb.k35.S1393280	GO:0051726
TransAb.k35.S1394775	unknown
TransAb.k35.S1394966	GO:0003676;GO:0015074
TransAb.k35.S1394977	unknown
TransAb.k35.S1395034	GO:0004930;GO:0007186;GO:0016021
TransAb.k35.S1395118	unknown
TransAb.k35.S1395148	unknown
TransAb.k35.S1395979	unknown
TransAb.k35.S1396153	unknown
TransAb.k35.S1396368	GO:0000226;GO:0000278;GO:0003924;GO:0005200;GO:0005525;GO:0005737;GO:0005874
TransAb.k35.S1397089	unknown
TransAb.k35.S1398562	GO:0016627;GO:0050660;GO:0055114
TransAb.k35.S1398779	unknown
TransAb.k35.S1398976	unknown
TransAb.k35.S1399133	GO:0001522;GO:0003723;GO:0009982
TransAb.k35.S1399737	GO:0035091
TransAb.k35.S1402364	unknown
TransAb.k35.S1402608	GO:0004657;GO:0006562
TransAb.k35.S1403089	unknown
TransAb.k35.S1403134	unknown
TransAb.k35.S1404475	GO:0070006
TransAb.k35.S1404626	unknown
TransAb.k35.S1405564	unknown
TransAb.k35.S1405654	unknown
TransAb.k35.S1405966	unknown
TransAb.k35.S1406297	unknown
TransAb.k35.S1406410	unknown
TransAb.k35.S1406605	unknown
TransAb.k35.S1406704	unknown
TransAb.k35.S1406729	unknown
TransAb.k35.S1408119	unknown
TransAb.k35.S1408886	unknown
TransAb.k35.S1409609	unknown
TransAb.k35.S1409833	unknown
TransAb.k35.S1411671	unknown
TransAb.k35.S1411744	unknown
TransAb.k35.S1412822	unknown
TransAb.k35.S1415227	unknown
TransAb.k35.S1416123	unknown
TransAb.k35.S1416478	GO:0003735;GO:0005840;GO:0006412
TransAb.k35.S1417136	unknown
TransAb.k35.S1417613	unknown
TransAb.k35.S1417670	unknown
TransAb.k35.S1417704	GO:0006259
TransAb.k35.S1417929	unknown
TransAb.k35.S1418405	GO:0004056;GO:0042450
TransAb.k35.S1421250	unknown
TransAb.k35.S1421611	GO:0000786;GO:0003677;GO:0046982
TransAb.k35.S1421842	GO:0003777;GO:0005524;GO:0007018;GO:0008017
TransAb.k35.S1421880	unknown
TransAb.k35.S1423283	unknown
TransAb.k35.S1423338	unknown
TransAb.k35.S1423866	GO:0003987;GO:0016208;GO:0019427
TransAb.k35.S1423898	unknown
TransAb.k35.S1424429	GO:0003676
TransAb.k35.S1424574	unknown
TransAb.k35.S1424661	GO:0005216;GO:0005515;GO:0016021;GO:0034220
TransAb.k35.S1424774	GO:0005044;GO:0016020
TransAb.k35.S1424871	unknown
TransAb.k35.S1425081	GO:0003824
TransAb.k35.S1425107	unknown
TransAb.k35.S1425183	GO:0005509
TransAb.k35.S1425239	unknown
TransAb.k35.S1425240	unknown
TransAb.k35.S1425419	unknown
TransAb.k35.S1425428	unknown
TransAb.k35.S1425487	unknown
TransAb.k35.S1425527	unknown
TransAb.k35.S1425810	unknown
TransAb.k35.S1426117	unknown
TransAb.k35.S1426148	unknown
TransAb.k35.S1426153	unknown
TransAb.k35.S1426483	GO:0005515;GO:0007165
TransAb.k35.S1426582	unknown
TransAb.k35.S1426639	unknown
TransAb.k35.S1426811	unknown
TransAb.k35.S146029	unknown
TransAb.k35.S149815	unknown
TransAb.k35.S154240	unknown
TransAb.k35.S155313	GO:0005272;GO:0006814;GO:0016020
TransAb.k35.S161327	unknown
TransAb.k35.S162892	GO:0016021
TransAb.k35.S165550	unknown
TransAb.k35.S178240	GO:0005506;GO:0016712;GO:0020037;GO:0055114
TransAb.k35.S186231	unknown
TransAb.k35.S186639	GO:0003697;GO:0003723;GO:0016070;GO:0043565
TransAb.k35.S188233	unknown
TransAb.k35.S190662	GO:0004045;GO:0005515
TransAb.k35.S195355	unknown
TransAb.k35.S202487	GO:0016020;GO:0022857;GO:0055085
TransAb.k35.S203223	unknown
TransAb.k35.S203656	unknown
TransAb.k35.S211822	unknown
TransAb.k35.S213617	unknown
TransAb.k35.S23056	unknown
TransAb.k35.S245619	unknown
TransAb.k35.S250530	unknown
TransAb.k35.S273789	GO:0000413;GO:0003755
TransAb.k35.S273921	unknown
TransAb.k35.S289688	GO:0005509
TransAb.k35.S293295	GO:0000398;GO:0003676;GO:0005515;GO:0005634;GO:0008270
TransAb.k35.S294316	unknown
TransAb.k35.S33744	unknown
TransAb.k35.S352612	GO:0005328;GO:0006836;GO:0016021
TransAb.k35.S358274	GO:0005634;GO:0006333
TransAb.k35.S368171	unknown
TransAb.k35.S37290	unknown
TransAb.k35.S381861	unknown
TransAb.k35.S390629	unknown
TransAb.k35.S39113	unknown
TransAb.k35.S399882	unknown
TransAb.k35.S412003	unknown
TransAb.k35.S419155	GO:0004930;GO:0007186;GO:0016021
TransAb.k35.S424	unknown
TransAb.k35.S428920	unknown
TransAb.k35.S432650	unknown
TransAb.k35.S44994	unknown
TransAb.k35.S452367	unknown
TransAb.k35.S470776	unknown
TransAb.k35.S492429	GO:0003924;GO:0005525
TransAb.k35.S497544	GO:0016021
TransAb.k35.S49804	GO:0016020
TransAb.k35.S504678	GO:0016787;GO:0044424;GO:0051603
TransAb.k35.S508723	GO:0004308
TransAb.k35.S510507	GO:0007275;GO:0009966;GO:0016020
TransAb.k35.S516396	unknown
TransAb.k35.S528767	unknown
TransAb.k35.S529561	unknown
TransAb.k35.S539122	GO:0003677;GO:0005634;GO:0005694;GO:0006357;GO:0048518
TransAb.k35.S542591	unknown
TransAb.k35.S543276	unknown
TransAb.k35.S544267	unknown
TransAb.k35.S549394	unknown
TransAb.k35.S569815	unknown
TransAb.k35.S571644	unknown
TransAb.k35.S584422	unknown
TransAb.k35.S584830	unknown
TransAb.k35.S590879	GO:0003824;GO:0090304
TransAb.k35.S600845	unknown
TransAb.k35.S605077	GO:0003676;GO:0008270;GO:0015074
TransAb.k35.S615369	unknown
TransAb.k35.S621886	unknown
TransAb.k35.S637716	unknown
TransAb.k35.S645277	unknown
TransAb.k35.S64602	GO:0005515
TransAb.k35.S649363	unknown
TransAb.k35.S649651	GO:0005515
TransAb.k35.S653475	unknown
TransAb.k35.S658097	GO:0005515;GO:0035556;GO:0051260
TransAb.k35.S66065	unknown
TransAb.k35.S662623	unknown
TransAb.k35.S66533	GO:0016021
TransAb.k35.S682972	unknown
TransAb.k35.S68659	GO:0006506;GO:0016787
TransAb.k35.S68718	unknown
TransAb.k35.S700955	GO:0005795;GO:0008455;GO:0009312;GO:0016021
TransAb.k35.S710700	unknown
TransAb.k35.S71494	GO:0001975
TransAb.k35.S722059	unknown
TransAb.k35.S728954	GO:0003712;GO:0006357;GO:0016592
TransAb.k35.S740398	GO:0004830;GO:0005524;GO:0005737;GO:0006436
TransAb.k35.S750860	unknown
TransAb.k35.S761554	unknown
TransAb.k35.S767377	unknown
TransAb.k35.S803507	unknown
TransAb.k35.S80433	unknown
TransAb.k35.S814343	GO:0004930;GO:0007186;GO:0016021
TransAb.k35.S821996	unknown
TransAb.k35.S833640	GO:0046983
TransAb.k35.S843117	GO:0003723;GO:0003735;GO:0005840;GO:0006412
TransAb.k35.S845775	GO:0003839;GO:0006751
TransAb.k35.S856102	unknown
TransAb.k35.S858165	GO:0003700;GO:0005634;GO:0005667;GO:0005737;GO:0006355;GO:0046983
TransAb.k35.S888272	unknown
TransAb.k35.S903999	unknown
TransAb.k35.S905775	unknown
TransAb.k35.S911419	unknown
TransAb.k35.S923522	GO:0003676
TransAb.k35.S936645	unknown
TransAb.k35.S960607	unknown
TransAb.k35.S974913	GO:0003676
TransAb.k35.S986791	unknown
TransAb.k35.S993237	GO:0008146
TransAb.k45.J652879	unknown
TransAb.k45.J656733	GO:0003777;GO:0007018
TransAb.k45.J657337	unknown
TransAb.k45.J658126	unknown
TransAb.k45.J658759	GO:0006482;GO:0051723
TransAb.k45.J658796	GO:0016021;GO:0055085
TransAb.k45.J659161	unknown
TransAb.k45.J659977	GO:0005488;GO:0016020
TransAb.k45.J660097	unknown
TransAb.k45.J660998	unknown
TransAb.k45.J661909	GO:0003729;GO:0005685;GO:0006376
TransAb.k45.J662011	GO:0003676
TransAb.k45.R652825	unknown
TransAb.k45.R652881	unknown
TransAb.k45.R652892	unknown
TransAb.k45.R652912	unknown
TransAb.k45.R653310	unknown
TransAb.k45.R653370	unknown
TransAb.k45.R653447	unknown
TransAb.k45.R653464	unknown
TransAb.k45.R653558	unknown
TransAb.k45.R653742	GO:0005044;GO:0016020
TransAb.k45.R653899	unknown
TransAb.k45.R653937	unknown
TransAb.k45.R653980	unknown
TransAb.k45.R654016	unknown
TransAb.k45.R654028	unknown
TransAb.k45.R654029	GO:0005044;GO:0016020
TransAb.k45.R654107	GO:0003676
TransAb.k45.R654275	unknown
TransAb.k45.R654311	unknown
TransAb.k45.R654322	unknown
TransAb.k45.R654356	GO:0003924;GO:0005200;GO:0005525;GO:0005874;GO:0007017
TransAb.k45.R654359	unknown
TransAb.k45.R654381	unknown
TransAb.k45.R654389	GO:0003924;GO:0005200;GO:0005525;GO:0005874;GO:0007017
TransAb.k45.R654404	GO:0006597;GO:0016768
TransAb.k45.R654517	GO:0016788
TransAb.k45.R654679	unknown
TransAb.k45.R654737	unknown
TransAb.k45.R654754	unknown
TransAb.k45.R654885	unknown
TransAb.k45.R654897	unknown
TransAb.k45.R654905	unknown
TransAb.k45.R654909	GO:0046872
TransAb.k45.R654928	unknown
TransAb.k45.R655153	GO:0008484
TransAb.k45.R655209	GO:0005515
TransAb.k45.R655227	GO:0008146
TransAb.k45.R655342	unknown
TransAb.k45.R655364	GO:0005506;GO:0008610;GO:0016491;GO:0055114
TransAb.k45.R655507	unknown
TransAb.k45.R655538	unknown
TransAb.k45.R656157	GO:0005515
TransAb.k45.R656690	GO:0005044;GO:0016020
TransAb.k45.R656962	unknown
TransAb.k45.R656978	GO:0005615;GO:0048029
TransAb.k45.R657020	unknown
TransAb.k45.R657191	unknown
TransAb.k45.R657517	unknown
TransAb.k45.R657740	unknown
TransAb.k45.R657772	unknown
TransAb.k45.R657782	GO:0003941;GO:0004794;GO:0006565;GO:0006567
TransAb.k45.R657806	unknown
TransAb.k45.R657857	GO:0016491;GO:0055114
TransAb.k45.R657909	unknown
TransAb.k45.R657969	GO:0005515;GO:0006974
TransAb.k45.R658012	unknown
TransAb.k45.R658093	GO:0016491;GO:0055114
TransAb.k45.R658237	GO:0005515
TransAb.k45.R658350	unknown
TransAb.k45.R658392	unknown
TransAb.k45.R658455	unknown
TransAb.k45.R658525	GO:0005783;GO:0030315;GO:0043484;GO:0044422
TransAb.k45.R658585	GO:0008146;GO:0016021
TransAb.k45.R658661	GO:0003677;GO:0005515
TransAb.k45.R658829	GO:0016021;GO:0038023
TransAb.k45.R658868	GO:0005524;GO:0005739;GO:0016226;GO:0032981;GO:0051539
TransAb.k45.R659176	unknown
TransAb.k45.R659482	unknown
TransAb.k45.R659747	GO:0005634;GO:0005737;GO:0007017;GO:0007623
TransAb.k45.R659829	GO:0005515;GO:0007165
TransAb.k45.R659872	GO:0017174
TransAb.k45.R660000	GO:0004672;GO:0005524;GO:0006468
TransAb.k45.R660226	GO:0016020;GO:0022829;GO:0055085
TransAb.k45.R660246	unknown
TransAb.k45.R660257	unknown
TransAb.k45.R660650	unknown
TransAb.k45.R660982	GO:0004560;GO:0006004
TransAb.k45.R661283	unknown
TransAb.k45.R661653	unknown
TransAb.k45.R661672	GO:0016491;GO:0055114
TransAb.k45.R661817	unknown
TransAb.k45.R662146	unknown
TransAb.k45.R662272	unknown
TransAb.k45.R662792	GO:0005515
TransAb.k45.R662898	unknown
TransAb.k45.R662962	GO:0003684;GO:0006281
TransAb.k45.R663278	GO:0005524;GO:0005737;GO:0005856
TransAb.k45.R663396	GO:0000976;GO:0003700;GO:0005654;GO:0045892;GO:0045944;GO:0046872
TransAb.k45.R663568	unknown
TransAb.k45.R663651	unknown
TransAb.k45.R663672	unknown
TransAb.k45.R663940	unknown
TransAb.k45.R664143	unknown
TransAb.k45.R664144	GO:0016021;GO:0055085
TransAb.k45.R664368	GO:0005044;GO:0016020
TransAb.k45.R664387	unknown
TransAb.k45.R664574	GO:0005634;GO:0045892;GO:0140110
TransAb.k45.R664972	unknown
TransAb.k45.R665008	unknown
TransAb.k45.R665105	GO:0005506;GO:0016705;GO:0020037;GO:0055114
TransAb.k45.R665734	unknown
TransAb.k45.R665764	GO:0005737;GO:0032440;GO:0047522;GO:0055114
TransAb.k45.R666425	unknown
TransAb.k45.R666792	GO:0003735;GO:0005840;GO:0006412
TransAb.k45.R666906	unknown
TransAb.k45.R667462	unknown
TransAb.k45.R667650	GO:0004888;GO:0016021;GO:0022848;GO:0034220;GO:0045211
TransAb.k45.R668015	unknown
TransAb.k45.R668338	unknown
TransAb.k45.R668993	unknown
TransAb.k45.R668996	unknown
TransAb.k45.R669313	unknown
TransAb.k45.R669314	unknown
TransAb.k45.R669594	unknown
TransAb.k45.R669902	GO:0005737;GO:0008270;GO:0009086;GO:0047150
TransAb.k45.R670324	unknown
TransAb.k45.R670493	unknown
TransAb.k45.R670644	GO:0004181;GO:0006508;GO:0008270
TransAb.k45.R670919	GO:0008168
TransAb.k45.R671259	GO:0009055;GO:0020037
TransAb.k45.R671343	GO:0003723;GO:0005634
TransAb.k45.R671471	GO:0005515
TransAb.k45.R671699	GO:0004674;GO:0005524;GO:0006468;GO:0035091
TransAb.k45.R672067	unknown
TransAb.k45.R672169	unknown
TransAb.k45.R672623	unknown
TransAb.k45.R672641	unknown
TransAb.k45.R672911	GO:0005328;GO:0006836;GO:0016021
TransAb.k45.R673168	unknown
TransAb.k45.R673426	GO:0005488;GO:0016021
TransAb.k45.R673517	unknown
TransAb.k45.R673963	unknown
TransAb.k45.R674005	unknown
TransAb.k45.R674179	GO:0003676
TransAb.k45.R674208	unknown
TransAb.k45.R674285	unknown
TransAb.k45.R674926	unknown
TransAb.k45.R675163	unknown
TransAb.k45.R675779	GO:0044237
TransAb.k45.R676011	unknown
TransAb.k45.R676121	GO:0003723;GO:0005524;GO:0006955;GO:0016740
TransAb.k45.R676381	unknown
TransAb.k45.R676415	GO:0016740
TransAb.k45.R676571	GO:0016042;GO:0016787
TransAb.k45.R676684	unknown
TransAb.k45.R676881	GO:0030904;GO:0042147
TransAb.k45.R677329	unknown
TransAb.k45.R677373	unknown
TransAb.k45.R677388	GO:0003725;GO:0008047;GO:0030422
TransAb.k45.R677629	GO:0005524;GO:0006464
TransAb.k45.R677693	unknown
TransAb.k45.R677766	GO:0008017
TransAb.k45.R677991	GO:0005858;GO:0070286
TransAb.k45.R677998	GO:0003677;GO:0006355;GO:0046983
TransAb.k45.R678111	unknown
TransAb.k45.R678493	unknown
TransAb.k45.R679246	unknown
TransAb.k45.R679491	GO:0003676;GO:0015074
TransAb.k45.R679509	unknown
TransAb.k45.R680061	GO:0003824;GO:0009058;GO:0030170
